FileName,ClassName,Label
AnnualCrop_1062.jpg,AnnualCrop,0
AnnualCrop_1064.jpg,AnnualCrop,0
AnnualCrop_1065.jpg,AnnualCrop,0
AnnualCrop_107.jpg,AnnualCrop,0
AnnualCrop_1070.jpg,AnnualCrop,0
AnnualCrop_1072.jpg,AnnualCrop,0
AnnualCrop_1074.jpg,AnnualCrop,0
AnnualCrop_1075.jpg,AnnualCrop,0
AnnualCrop_1076.jpg,AnnualCrop,0
AnnualCrop_1077.jpg,AnnualCrop,0
AnnualCrop_108.jpg,AnnualCrop,0
AnnualCrop_1080.jpg,AnnualCrop,0
AnnualCrop_1083.jpg,AnnualCrop,0
AnnualCrop_1084.jpg,AnnualCrop,0
AnnualCrop_1086.jpg,AnnualCrop,0
AnnualCrop_1087.jpg,AnnualCrop,0
AnnualCrop_1089.jpg,AnnualCrop,0
AnnualCrop_109.jpg,AnnualCrop,0
AnnualCrop_1090.jpg,AnnualCrop,0
AnnualCrop_1092.jpg,AnnualCrop,0
AnnualCrop_1093.jpg,AnnualCrop,0
AnnualCrop_1094.jpg,AnnualCrop,0
AnnualCrop_1095.jpg,AnnualCrop,0
AnnualCrop_1096.jpg,AnnualCrop,0
AnnualCrop_1097.jpg,AnnualCrop,0
AnnualCrop_1098.jpg,AnnualCrop,0
AnnualCrop_1099.jpg,AnnualCrop,0
AnnualCrop_11.jpg,AnnualCrop,0
AnnualCrop_110.jpg,AnnualCrop,0
AnnualCrop_1103.jpg,AnnualCrop,0
AnnualCrop_1104.jpg,AnnualCrop,0
AnnualCrop_1105.jpg,AnnualCrop,0
AnnualCrop_1107.jpg,AnnualCrop,0
AnnualCrop_1108.jpg,AnnualCrop,0
AnnualCrop_1109.jpg,AnnualCrop,0
AnnualCrop_111.jpg,AnnualCrop,0
AnnualCrop_1110.jpg,AnnualCrop,0
AnnualCrop_1112.jpg,AnnualCrop,0
AnnualCrop_1113.jpg,AnnualCrop,0
AnnualCrop_1115.jpg,AnnualCrop,0
AnnualCrop_1116.jpg,AnnualCrop,0
AnnualCrop_1118.jpg,AnnualCrop,0
AnnualCrop_1119.jpg,AnnualCrop,0
AnnualCrop_112.jpg,AnnualCrop,0
AnnualCrop_1120.jpg,AnnualCrop,0
AnnualCrop_1121.jpg,AnnualCrop,0
AnnualCrop_1122.jpg,AnnualCrop,0
AnnualCrop_1124.jpg,AnnualCrop,0
AnnualCrop_1125.jpg,AnnualCrop,0
AnnualCrop_1126.jpg,AnnualCrop,0
AnnualCrop_1127.jpg,AnnualCrop,0
AnnualCrop_1128.jpg,AnnualCrop,0
AnnualCrop_1129.jpg,AnnualCrop,0
AnnualCrop_113.jpg,AnnualCrop,0
AnnualCrop_1131.jpg,AnnualCrop,0
AnnualCrop_1132.jpg,AnnualCrop,0
AnnualCrop_1133.jpg,AnnualCrop,0
AnnualCrop_1134.jpg,AnnualCrop,0
AnnualCrop_1136.jpg,AnnualCrop,0
AnnualCrop_1137.jpg,AnnualCrop,0
AnnualCrop_1138.jpg,AnnualCrop,0
AnnualCrop_1139.jpg,AnnualCrop,0
AnnualCrop_1140.jpg,AnnualCrop,0
AnnualCrop_1141.jpg,AnnualCrop,0
AnnualCrop_1145.jpg,AnnualCrop,0
AnnualCrop_1146.jpg,AnnualCrop,0
AnnualCrop_1147.jpg,AnnualCrop,0
AnnualCrop_1149.jpg,AnnualCrop,0
AnnualCrop_115.jpg,AnnualCrop,0
AnnualCrop_1151.jpg,AnnualCrop,0
AnnualCrop_1152.jpg,AnnualCrop,0
AnnualCrop_1153.jpg,AnnualCrop,0
AnnualCrop_1155.jpg,AnnualCrop,0
AnnualCrop_1156.jpg,AnnualCrop,0
AnnualCrop_1158.jpg,AnnualCrop,0
AnnualCrop_1160.jpg,AnnualCrop,0
AnnualCrop_1165.jpg,AnnualCrop,0
AnnualCrop_1166.jpg,AnnualCrop,0
AnnualCrop_1168.jpg,AnnualCrop,0
AnnualCrop_117.jpg,AnnualCrop,0
AnnualCrop_1171.jpg,AnnualCrop,0
AnnualCrop_1172.jpg,AnnualCrop,0
AnnualCrop_1173.jpg,AnnualCrop,0
AnnualCrop_1174.jpg,AnnualCrop,0
AnnualCrop_1176.jpg,AnnualCrop,0
AnnualCrop_1178.jpg,AnnualCrop,0
AnnualCrop_118.jpg,AnnualCrop,0
AnnualCrop_1181.jpg,AnnualCrop,0
AnnualCrop_1182.jpg,AnnualCrop,0
AnnualCrop_1183.jpg,AnnualCrop,0
AnnualCrop_1184.jpg,AnnualCrop,0
AnnualCrop_1186.jpg,AnnualCrop,0
AnnualCrop_1187.jpg,AnnualCrop,0
AnnualCrop_1189.jpg,AnnualCrop,0
AnnualCrop_1190.jpg,AnnualCrop,0
AnnualCrop_1191.jpg,AnnualCrop,0
AnnualCrop_1192.jpg,AnnualCrop,0
AnnualCrop_1193.jpg,AnnualCrop,0
AnnualCrop_1194.jpg,AnnualCrop,0
AnnualCrop_1195.jpg,AnnualCrop,0
AnnualCrop_1197.jpg,AnnualCrop,0
AnnualCrop_1198.jpg,AnnualCrop,0
AnnualCrop_1199.jpg,AnnualCrop,0
AnnualCrop_12.jpg,AnnualCrop,0
AnnualCrop_1201.jpg,AnnualCrop,0
AnnualCrop_1203.jpg,AnnualCrop,0
AnnualCrop_1204.jpg,AnnualCrop,0
AnnualCrop_1205.jpg,AnnualCrop,0
AnnualCrop_1206.jpg,AnnualCrop,0
AnnualCrop_1207.jpg,AnnualCrop,0
AnnualCrop_1208.jpg,AnnualCrop,0
AnnualCrop_1209.jpg,AnnualCrop,0
AnnualCrop_121.jpg,AnnualCrop,0
AnnualCrop_1212.jpg,AnnualCrop,0
AnnualCrop_1215.jpg,AnnualCrop,0
AnnualCrop_1216.jpg,AnnualCrop,0
AnnualCrop_1219.jpg,AnnualCrop,0
AnnualCrop_122.jpg,AnnualCrop,0
AnnualCrop_1220.jpg,AnnualCrop,0
AnnualCrop_1221.jpg,AnnualCrop,0
AnnualCrop_1224.jpg,AnnualCrop,0
AnnualCrop_1225.jpg,AnnualCrop,0
AnnualCrop_1226.jpg,AnnualCrop,0
AnnualCrop_1227.jpg,AnnualCrop,0
AnnualCrop_1228.jpg,AnnualCrop,0
AnnualCrop_1232.jpg,AnnualCrop,0
AnnualCrop_1237.jpg,AnnualCrop,0
AnnualCrop_124.jpg,AnnualCrop,0
AnnualCrop_1240.jpg,AnnualCrop,0
AnnualCrop_1241.jpg,AnnualCrop,0
AnnualCrop_1242.jpg,AnnualCrop,0
AnnualCrop_1243.jpg,AnnualCrop,0
AnnualCrop_1244.jpg,AnnualCrop,0
AnnualCrop_1246.jpg,AnnualCrop,0
AnnualCrop_1247.jpg,AnnualCrop,0
AnnualCrop_1248.jpg,AnnualCrop,0
AnnualCrop_125.jpg,AnnualCrop,0
AnnualCrop_1250.jpg,AnnualCrop,0
AnnualCrop_1252.jpg,AnnualCrop,0
AnnualCrop_1254.jpg,AnnualCrop,0
AnnualCrop_1255.jpg,AnnualCrop,0
AnnualCrop_1256.jpg,AnnualCrop,0
AnnualCrop_1258.jpg,AnnualCrop,0
AnnualCrop_126.jpg,AnnualCrop,0
AnnualCrop_1260.jpg,AnnualCrop,0
AnnualCrop_1263.jpg,AnnualCrop,0
AnnualCrop_1264.jpg,AnnualCrop,0
AnnualCrop_1265.jpg,AnnualCrop,0
AnnualCrop_1266.jpg,AnnualCrop,0
AnnualCrop_1267.jpg,AnnualCrop,0
AnnualCrop_1268.jpg,AnnualCrop,0
AnnualCrop_127.jpg,AnnualCrop,0
AnnualCrop_1270.jpg,AnnualCrop,0
AnnualCrop_1272.jpg,AnnualCrop,0
AnnualCrop_1273.jpg,AnnualCrop,0
AnnualCrop_1277.jpg,AnnualCrop,0
AnnualCrop_1279.jpg,AnnualCrop,0
AnnualCrop_1281.jpg,AnnualCrop,0
AnnualCrop_1285.jpg,AnnualCrop,0
AnnualCrop_1286.jpg,AnnualCrop,0
AnnualCrop_1288.jpg,AnnualCrop,0
AnnualCrop_1289.jpg,AnnualCrop,0
AnnualCrop_129.jpg,AnnualCrop,0
AnnualCrop_1290.jpg,AnnualCrop,0
AnnualCrop_1291.jpg,AnnualCrop,0
AnnualCrop_1292.jpg,AnnualCrop,0
AnnualCrop_1293.jpg,AnnualCrop,0
AnnualCrop_1294.jpg,AnnualCrop,0
AnnualCrop_1296.jpg,AnnualCrop,0
AnnualCrop_1297.jpg,AnnualCrop,0
AnnualCrop_1298.jpg,AnnualCrop,0
AnnualCrop_1299.jpg,AnnualCrop,0
AnnualCrop_13.jpg,AnnualCrop,0
AnnualCrop_130.jpg,AnnualCrop,0
AnnualCrop_1300.jpg,AnnualCrop,0
AnnualCrop_1301.jpg,AnnualCrop,0
AnnualCrop_1303.jpg,AnnualCrop,0
AnnualCrop_1304.jpg,AnnualCrop,0
AnnualCrop_1305.jpg,AnnualCrop,0
AnnualCrop_1306.jpg,AnnualCrop,0
AnnualCrop_1307.jpg,AnnualCrop,0
AnnualCrop_1308.jpg,AnnualCrop,0
AnnualCrop_1309.jpg,AnnualCrop,0
AnnualCrop_131.jpg,AnnualCrop,0
AnnualCrop_1311.jpg,AnnualCrop,0
AnnualCrop_1312.jpg,AnnualCrop,0
AnnualCrop_1313.jpg,AnnualCrop,0
AnnualCrop_1314.jpg,AnnualCrop,0
AnnualCrop_1315.jpg,AnnualCrop,0
AnnualCrop_1316.jpg,AnnualCrop,0
AnnualCrop_1318.jpg,AnnualCrop,0
AnnualCrop_1319.jpg,AnnualCrop,0
AnnualCrop_1320.jpg,AnnualCrop,0
AnnualCrop_1321.jpg,AnnualCrop,0
AnnualCrop_1324.jpg,AnnualCrop,0
AnnualCrop_1326.jpg,AnnualCrop,0
AnnualCrop_1327.jpg,AnnualCrop,0
AnnualCrop_1329.jpg,AnnualCrop,0
AnnualCrop_133.jpg,AnnualCrop,0
AnnualCrop_1330.jpg,AnnualCrop,0
AnnualCrop_1331.jpg,AnnualCrop,0
AnnualCrop_1332.jpg,AnnualCrop,0
AnnualCrop_1333.jpg,AnnualCrop,0
AnnualCrop_1334.jpg,AnnualCrop,0
AnnualCrop_1337.jpg,AnnualCrop,0
AnnualCrop_1338.jpg,AnnualCrop,0
AnnualCrop_1340.jpg,AnnualCrop,0
AnnualCrop_1341.jpg,AnnualCrop,0
AnnualCrop_1342.jpg,AnnualCrop,0
AnnualCrop_1343.jpg,AnnualCrop,0
AnnualCrop_1345.jpg,AnnualCrop,0
AnnualCrop_1346.jpg,AnnualCrop,0
AnnualCrop_1349.jpg,AnnualCrop,0
AnnualCrop_135.jpg,AnnualCrop,0
AnnualCrop_1350.jpg,AnnualCrop,0
AnnualCrop_1352.jpg,AnnualCrop,0
AnnualCrop_1353.jpg,AnnualCrop,0
AnnualCrop_1354.jpg,AnnualCrop,0
AnnualCrop_1355.jpg,AnnualCrop,0
AnnualCrop_1356.jpg,AnnualCrop,0
AnnualCrop_1357.jpg,AnnualCrop,0
AnnualCrop_1358.jpg,AnnualCrop,0
AnnualCrop_1359.jpg,AnnualCrop,0
AnnualCrop_136.jpg,AnnualCrop,0
AnnualCrop_1361.jpg,AnnualCrop,0
AnnualCrop_1362.jpg,AnnualCrop,0
AnnualCrop_1363.jpg,AnnualCrop,0
AnnualCrop_1365.jpg,AnnualCrop,0
AnnualCrop_1366.jpg,AnnualCrop,0
AnnualCrop_1367.jpg,AnnualCrop,0
AnnualCrop_1368.jpg,AnnualCrop,0
AnnualCrop_1369.jpg,AnnualCrop,0
AnnualCrop_1370.jpg,AnnualCrop,0
AnnualCrop_1372.jpg,AnnualCrop,0
AnnualCrop_1373.jpg,AnnualCrop,0
AnnualCrop_1374.jpg,AnnualCrop,0
AnnualCrop_1375.jpg,AnnualCrop,0
AnnualCrop_1376.jpg,AnnualCrop,0
AnnualCrop_1377.jpg,AnnualCrop,0
AnnualCrop_1378.jpg,AnnualCrop,0
AnnualCrop_1379.jpg,AnnualCrop,0
AnnualCrop_138.jpg,AnnualCrop,0
AnnualCrop_1380.jpg,AnnualCrop,0
AnnualCrop_1381.jpg,AnnualCrop,0
AnnualCrop_1382.jpg,AnnualCrop,0
AnnualCrop_1383.jpg,AnnualCrop,0
AnnualCrop_1384.jpg,AnnualCrop,0
AnnualCrop_1385.jpg,AnnualCrop,0
AnnualCrop_1387.jpg,AnnualCrop,0
AnnualCrop_1388.jpg,AnnualCrop,0
AnnualCrop_1391.jpg,AnnualCrop,0
AnnualCrop_1393.jpg,AnnualCrop,0
AnnualCrop_1396.jpg,AnnualCrop,0
AnnualCrop_1397.jpg,AnnualCrop,0
AnnualCrop_1399.jpg,AnnualCrop,0
AnnualCrop_140.jpg,AnnualCrop,0
AnnualCrop_1401.jpg,AnnualCrop,0
AnnualCrop_1406.jpg,AnnualCrop,0
AnnualCrop_1407.jpg,AnnualCrop,0
AnnualCrop_1408.jpg,AnnualCrop,0
AnnualCrop_141.jpg,AnnualCrop,0
AnnualCrop_1417.jpg,AnnualCrop,0
AnnualCrop_142.jpg,AnnualCrop,0
AnnualCrop_1422.jpg,AnnualCrop,0
AnnualCrop_1423.jpg,AnnualCrop,0
AnnualCrop_1426.jpg,AnnualCrop,0
AnnualCrop_1427.jpg,AnnualCrop,0
AnnualCrop_1428.jpg,AnnualCrop,0
AnnualCrop_1429.jpg,AnnualCrop,0
AnnualCrop_143.jpg,AnnualCrop,0
AnnualCrop_1431.jpg,AnnualCrop,0
AnnualCrop_1432.jpg,AnnualCrop,0
AnnualCrop_1433.jpg,AnnualCrop,0
AnnualCrop_1434.jpg,AnnualCrop,0
AnnualCrop_1435.jpg,AnnualCrop,0
AnnualCrop_1437.jpg,AnnualCrop,0
AnnualCrop_144.jpg,AnnualCrop,0
AnnualCrop_1440.jpg,AnnualCrop,0
AnnualCrop_1441.jpg,AnnualCrop,0
AnnualCrop_1442.jpg,AnnualCrop,0
AnnualCrop_1445.jpg,AnnualCrop,0
AnnualCrop_1447.jpg,AnnualCrop,0
AnnualCrop_1449.jpg,AnnualCrop,0
AnnualCrop_145.jpg,AnnualCrop,0
AnnualCrop_1450.jpg,AnnualCrop,0
AnnualCrop_1452.jpg,AnnualCrop,0
AnnualCrop_1453.jpg,AnnualCrop,0
AnnualCrop_1455.jpg,AnnualCrop,0
AnnualCrop_1456.jpg,AnnualCrop,0
AnnualCrop_1459.jpg,AnnualCrop,0
AnnualCrop_146.jpg,AnnualCrop,0
AnnualCrop_1462.jpg,AnnualCrop,0
AnnualCrop_1463.jpg,AnnualCrop,0
AnnualCrop_1464.jpg,AnnualCrop,0
AnnualCrop_1465.jpg,AnnualCrop,0
AnnualCrop_1466.jpg,AnnualCrop,0
AnnualCrop_1467.jpg,AnnualCrop,0
AnnualCrop_1469.jpg,AnnualCrop,0
AnnualCrop_147.jpg,AnnualCrop,0
AnnualCrop_1471.jpg,AnnualCrop,0
AnnualCrop_1472.jpg,AnnualCrop,0
AnnualCrop_1473.jpg,AnnualCrop,0
AnnualCrop_1474.jpg,AnnualCrop,0
AnnualCrop_1475.jpg,AnnualCrop,0
AnnualCrop_1476.jpg,AnnualCrop,0
AnnualCrop_1478.jpg,AnnualCrop,0
AnnualCrop_148.jpg,AnnualCrop,0
AnnualCrop_1480.jpg,AnnualCrop,0
AnnualCrop_1481.jpg,AnnualCrop,0
AnnualCrop_1482.jpg,AnnualCrop,0
AnnualCrop_1483.jpg,AnnualCrop,0
AnnualCrop_1488.jpg,AnnualCrop,0
AnnualCrop_1489.jpg,AnnualCrop,0
AnnualCrop_149.jpg,AnnualCrop,0
AnnualCrop_1491.jpg,AnnualCrop,0
AnnualCrop_1492.jpg,AnnualCrop,0
AnnualCrop_1495.jpg,AnnualCrop,0
AnnualCrop_1496.jpg,AnnualCrop,0
AnnualCrop_1498.jpg,AnnualCrop,0
AnnualCrop_1499.jpg,AnnualCrop,0
AnnualCrop_15.jpg,AnnualCrop,0
AnnualCrop_150.jpg,AnnualCrop,0
AnnualCrop_1500.jpg,AnnualCrop,0
AnnualCrop_1501.jpg,AnnualCrop,0
AnnualCrop_1502.jpg,AnnualCrop,0
AnnualCrop_1503.jpg,AnnualCrop,0
AnnualCrop_1504.jpg,AnnualCrop,0
AnnualCrop_1505.jpg,AnnualCrop,0
AnnualCrop_1506.jpg,AnnualCrop,0
AnnualCrop_1509.jpg,AnnualCrop,0
AnnualCrop_151.jpg,AnnualCrop,0
AnnualCrop_1510.jpg,AnnualCrop,0
AnnualCrop_1512.jpg,AnnualCrop,0
AnnualCrop_1513.jpg,AnnualCrop,0
AnnualCrop_1515.jpg,AnnualCrop,0
AnnualCrop_1516.jpg,AnnualCrop,0
AnnualCrop_1517.jpg,AnnualCrop,0
AnnualCrop_1519.jpg,AnnualCrop,0
AnnualCrop_152.jpg,AnnualCrop,0
AnnualCrop_1520.jpg,AnnualCrop,0
AnnualCrop_1522.jpg,AnnualCrop,0
AnnualCrop_1523.jpg,AnnualCrop,0
AnnualCrop_1524.jpg,AnnualCrop,0
AnnualCrop_1525.jpg,AnnualCrop,0
AnnualCrop_1526.jpg,AnnualCrop,0
AnnualCrop_1527.jpg,AnnualCrop,0
AnnualCrop_1528.jpg,AnnualCrop,0
AnnualCrop_1531.jpg,AnnualCrop,0
AnnualCrop_1532.jpg,AnnualCrop,0
AnnualCrop_1534.jpg,AnnualCrop,0
AnnualCrop_1536.jpg,AnnualCrop,0
AnnualCrop_1537.jpg,AnnualCrop,0
AnnualCrop_1539.jpg,AnnualCrop,0
AnnualCrop_154.jpg,AnnualCrop,0
AnnualCrop_1540.jpg,AnnualCrop,0
AnnualCrop_1541.jpg,AnnualCrop,0
AnnualCrop_1542.jpg,AnnualCrop,0
AnnualCrop_1543.jpg,AnnualCrop,0
AnnualCrop_1545.jpg,AnnualCrop,0
AnnualCrop_1546.jpg,AnnualCrop,0
AnnualCrop_1547.jpg,AnnualCrop,0
AnnualCrop_1548.jpg,AnnualCrop,0
AnnualCrop_1549.jpg,AnnualCrop,0
AnnualCrop_1550.jpg,AnnualCrop,0
AnnualCrop_1551.jpg,AnnualCrop,0
AnnualCrop_1552.jpg,AnnualCrop,0
AnnualCrop_1553.jpg,AnnualCrop,0
AnnualCrop_1554.jpg,AnnualCrop,0
AnnualCrop_1557.jpg,AnnualCrop,0
AnnualCrop_1558.jpg,AnnualCrop,0
AnnualCrop_156.jpg,AnnualCrop,0
AnnualCrop_1560.jpg,AnnualCrop,0
AnnualCrop_1562.jpg,AnnualCrop,0
AnnualCrop_1563.jpg,AnnualCrop,0
AnnualCrop_1564.jpg,AnnualCrop,0
AnnualCrop_1565.jpg,AnnualCrop,0
AnnualCrop_1567.jpg,AnnualCrop,0
AnnualCrop_1568.jpg,AnnualCrop,0
AnnualCrop_1569.jpg,AnnualCrop,0
AnnualCrop_157.jpg,AnnualCrop,0
AnnualCrop_1571.jpg,AnnualCrop,0
AnnualCrop_1572.jpg,AnnualCrop,0
AnnualCrop_1573.jpg,AnnualCrop,0
AnnualCrop_1575.jpg,AnnualCrop,0
AnnualCrop_1576.jpg,AnnualCrop,0
AnnualCrop_1577.jpg,AnnualCrop,0
AnnualCrop_1578.jpg,AnnualCrop,0
AnnualCrop_1579.jpg,AnnualCrop,0
AnnualCrop_158.jpg,AnnualCrop,0
AnnualCrop_1580.jpg,AnnualCrop,0
AnnualCrop_1581.jpg,AnnualCrop,0
AnnualCrop_1582.jpg,AnnualCrop,0
AnnualCrop_1584.jpg,AnnualCrop,0
AnnualCrop_1586.jpg,AnnualCrop,0
AnnualCrop_1588.jpg,AnnualCrop,0
AnnualCrop_1589.jpg,AnnualCrop,0
AnnualCrop_1590.jpg,AnnualCrop,0
AnnualCrop_1592.jpg,AnnualCrop,0
AnnualCrop_1594.jpg,AnnualCrop,0
AnnualCrop_1596.jpg,AnnualCrop,0
AnnualCrop_1597.jpg,AnnualCrop,0
AnnualCrop_1598.jpg,AnnualCrop,0
AnnualCrop_1599.jpg,AnnualCrop,0
AnnualCrop_160.jpg,AnnualCrop,0
AnnualCrop_1600.jpg,AnnualCrop,0
AnnualCrop_1601.jpg,AnnualCrop,0
AnnualCrop_1603.jpg,AnnualCrop,0
AnnualCrop_1604.jpg,AnnualCrop,0
AnnualCrop_1606.jpg,AnnualCrop,0
AnnualCrop_1607.jpg,AnnualCrop,0
AnnualCrop_1608.jpg,AnnualCrop,0
AnnualCrop_1609.jpg,AnnualCrop,0
AnnualCrop_161.jpg,AnnualCrop,0
AnnualCrop_1610.jpg,AnnualCrop,0
AnnualCrop_1611.jpg,AnnualCrop,0
AnnualCrop_1612.jpg,AnnualCrop,0
AnnualCrop_1613.jpg,AnnualCrop,0
AnnualCrop_1614.jpg,AnnualCrop,0
AnnualCrop_1615.jpg,AnnualCrop,0
AnnualCrop_1616.jpg,AnnualCrop,0
AnnualCrop_1617.jpg,AnnualCrop,0
AnnualCrop_1618.jpg,AnnualCrop,0
AnnualCrop_1619.jpg,AnnualCrop,0
AnnualCrop_1620.jpg,AnnualCrop,0
AnnualCrop_1622.jpg,AnnualCrop,0
AnnualCrop_1623.jpg,AnnualCrop,0
AnnualCrop_1624.jpg,AnnualCrop,0
AnnualCrop_1625.jpg,AnnualCrop,0
AnnualCrop_1626.jpg,AnnualCrop,0
AnnualCrop_1628.jpg,AnnualCrop,0
AnnualCrop_163.jpg,AnnualCrop,0
AnnualCrop_1630.jpg,AnnualCrop,0
AnnualCrop_1631.jpg,AnnualCrop,0
AnnualCrop_1633.jpg,AnnualCrop,0
AnnualCrop_1634.jpg,AnnualCrop,0
AnnualCrop_1635.jpg,AnnualCrop,0
AnnualCrop_1636.jpg,AnnualCrop,0
AnnualCrop_1637.jpg,AnnualCrop,0
AnnualCrop_1638.jpg,AnnualCrop,0
AnnualCrop_1639.jpg,AnnualCrop,0
AnnualCrop_1640.jpg,AnnualCrop,0
AnnualCrop_1644.jpg,AnnualCrop,0
AnnualCrop_1646.jpg,AnnualCrop,0
AnnualCrop_1647.jpg,AnnualCrop,0
AnnualCrop_1648.jpg,AnnualCrop,0
AnnualCrop_165.jpg,AnnualCrop,0
AnnualCrop_1650.jpg,AnnualCrop,0
AnnualCrop_1651.jpg,AnnualCrop,0
AnnualCrop_1652.jpg,AnnualCrop,0
AnnualCrop_1653.jpg,AnnualCrop,0
AnnualCrop_1654.jpg,AnnualCrop,0
AnnualCrop_1656.jpg,AnnualCrop,0
AnnualCrop_1657.jpg,AnnualCrop,0
AnnualCrop_166.jpg,AnnualCrop,0
AnnualCrop_1660.jpg,AnnualCrop,0
AnnualCrop_1661.jpg,AnnualCrop,0
AnnualCrop_1663.jpg,AnnualCrop,0
AnnualCrop_1664.jpg,AnnualCrop,0
AnnualCrop_1666.jpg,AnnualCrop,0
AnnualCrop_1668.jpg,AnnualCrop,0
AnnualCrop_167.jpg,AnnualCrop,0
AnnualCrop_1671.jpg,AnnualCrop,0
AnnualCrop_1672.jpg,AnnualCrop,0
AnnualCrop_1673.jpg,AnnualCrop,0
AnnualCrop_1674.jpg,AnnualCrop,0
AnnualCrop_1676.jpg,AnnualCrop,0
AnnualCrop_1677.jpg,AnnualCrop,0
AnnualCrop_168.jpg,AnnualCrop,0
AnnualCrop_1680.jpg,AnnualCrop,0
AnnualCrop_1681.jpg,AnnualCrop,0
AnnualCrop_1682.jpg,AnnualCrop,0
AnnualCrop_1683.jpg,AnnualCrop,0
AnnualCrop_1686.jpg,AnnualCrop,0
AnnualCrop_1687.jpg,AnnualCrop,0
AnnualCrop_1688.jpg,AnnualCrop,0
AnnualCrop_1689.jpg,AnnualCrop,0
AnnualCrop_169.jpg,AnnualCrop,0
AnnualCrop_1690.jpg,AnnualCrop,0
AnnualCrop_1691.jpg,AnnualCrop,0
AnnualCrop_1692.jpg,AnnualCrop,0
AnnualCrop_1693.jpg,AnnualCrop,0
AnnualCrop_1694.jpg,AnnualCrop,0
AnnualCrop_1695.jpg,AnnualCrop,0
AnnualCrop_1696.jpg,AnnualCrop,0
AnnualCrop_1697.jpg,AnnualCrop,0
AnnualCrop_1698.jpg,AnnualCrop,0
AnnualCrop_1699.jpg,AnnualCrop,0
AnnualCrop_170.jpg,AnnualCrop,0
AnnualCrop_1700.jpg,AnnualCrop,0
AnnualCrop_1703.jpg,AnnualCrop,0
AnnualCrop_1705.jpg,AnnualCrop,0
AnnualCrop_1706.jpg,AnnualCrop,0
AnnualCrop_1707.jpg,AnnualCrop,0
AnnualCrop_1708.jpg,AnnualCrop,0
AnnualCrop_1709.jpg,AnnualCrop,0
AnnualCrop_171.jpg,AnnualCrop,0
AnnualCrop_1710.jpg,AnnualCrop,0
AnnualCrop_1711.jpg,AnnualCrop,0
AnnualCrop_1712.jpg,AnnualCrop,0
AnnualCrop_1713.jpg,AnnualCrop,0
AnnualCrop_1714.jpg,AnnualCrop,0
AnnualCrop_1715.jpg,AnnualCrop,0
AnnualCrop_172.jpg,AnnualCrop,0
AnnualCrop_1720.jpg,AnnualCrop,0
AnnualCrop_1721.jpg,AnnualCrop,0
AnnualCrop_1729.jpg,AnnualCrop,0
AnnualCrop_173.jpg,AnnualCrop,0
AnnualCrop_1730.jpg,AnnualCrop,0
AnnualCrop_1731.jpg,AnnualCrop,0
AnnualCrop_1732.jpg,AnnualCrop,0
AnnualCrop_1734.jpg,AnnualCrop,0
AnnualCrop_1735.jpg,AnnualCrop,0
AnnualCrop_1736.jpg,AnnualCrop,0
